albumn_name,track_title,track_number,lyric,line,negative,neutral,positive,overall
Lover,Paper Rings,8,(Ayy),9,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,Kiss me once 'cause you know I had a long night (Oh),10,0.0,0.797,0.203,Positive
Lover,Paper Rings,8,Kiss me twice 'cause it's gonna be alright (Uh),11,0.0,0.593,0.407,Positive
Lover,Paper Rings,8,"Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4)",12,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"I like shiny things, but I'd marry you with paper rings",13,0.0,0.851,0.149,Positive
Lover,Paper Rings,8,"Uh huh, that's right",14,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"Darling, you're the one I want, and",15,0.0,0.495,0.505,Positive
Lover,Paper Rings,8,I hate accidents except when we went from friends to this,16,0.351,0.468,0.181,Negative
Lover,Paper Rings,8,"Uh huh, that's right",17,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"Darling, you're the one I want",18,0.0,0.44,0.56,Positive
Lover,Paper Rings,8,"In paper rings, in picture frames, in dirty dreams",19,0.23,0.556,0.214,Negative
Lover,Paper Rings,8,"Oh, you're the one I want",20,0.0,0.794,0.206,Positive
Lover,Paper Rings,8,"In the winter, in the icy outdoor pool",21,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"When you jumped in first, I went in too",22,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,I'm with you even if it makes me blue,23,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,Which takes me back,24,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,To the color that we painted your brother's wall,25,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"Honey, without all the exes, fights, and flaws",26,0.278,0.722,0.0,Negative
Lover,Paper Rings,8,"We wouldn't be standing here so tall, so",27,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,(Ayy),28,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,Kiss you once 'cause I know you had a long night (Oh),29,0.0,0.797,0.203,Positive
Lover,Paper Rings,8,Kiss you twice 'cause it's gonna be alright (Uh),30,0.0,0.593,0.407,Positive
Lover,Paper Rings,8,"Three times 'cause you waited your whole life (1, 2, 1, 2, 3, 4)",31,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,Ah,32,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"I like shiny things, but I'd marry you with paper rings",33,0.0,0.851,0.149,Positive
Lover,Paper Rings,8,"Uh huh, that's right",34,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"Darling, you're the one I want, and",35,0.0,0.495,0.505,Positive
Lover,Paper Rings,8,I hate accidents except when we went from friends to this,36,0.351,0.468,0.181,Negative
Lover,Paper Rings,8,"Uh huh, that's right",37,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"Darling, you're the one I want",38,0.0,0.44,0.56,Positive
Lover,Paper Rings,8,"In paper rings, in picture frames, in dirty dreams",39,0.23,0.556,0.214,Negative
Lover,Paper Rings,8,"Oh, you're the one I want",40,0.0,0.794,0.206,Positive
Lover,Paper Rings,8,I want to drive away with you,41,0.0,0.822,0.178,Positive
Lover,Paper Rings,8,I want your complications too,42,0.0,0.755,0.245,Positive
Lover,Paper Rings,8,I want your dreary Mondays,43,0.358,0.448,0.194,Negative
Lover,Paper Rings,8,"Wrap your arms around me, baby boy",44,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,I want to drive away with you,45,0.0,0.822,0.178,Positive
Lover,Paper Rings,8,I want your complications too,46,0.0,0.755,0.245,Positive
Lover,Paper Rings,8,I want your dreary Mondays,47,0.358,0.448,0.194,Negative
Lover,Paper Rings,8,"Wrap your arms around me, baby boy",48,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,Uh huh,49,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"I like shiny things, but I'd marry you with paper rings",50,0.0,0.851,0.149,Positive
Lover,Paper Rings,8,"Ah-ah, that's right, you're the one I want",51,0.0,0.843,0.157,Positive
Lover,Paper Rings,8,I hate accidents except when we went from friends to this,52,0.351,0.468,0.181,Negative
Lover,Paper Rings,8,"Ah-ah, darling, you're the one I want",53,0.0,0.495,0.505,Positive
Lover,Paper Rings,8,"I like shiny things, but I'd marry you with paper rings",54,0.0,0.851,0.149,Positive
Lover,Paper Rings,8,"Uh huh, that's right",55,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"Darling, you're the one I want, and",56,0.0,0.495,0.505,Positive
Lover,Paper Rings,8,I hate accidents except when we went from friends to this,57,0.351,0.468,0.181,Negative
Lover,Paper Rings,8,"Uh huh, that's right",58,0.0,1.0,0.0,Neutral
Lover,Paper Rings,8,"Darling, you're the one I want",59,0.0,0.44,0.56,Positive
Lover,Paper Rings,8,"In paper rings, in picture frames, in all my dreams",60,0.0,0.769,0.231,Positive
Lover,Paper Rings,8,You're the one I want,61,0.0,0.755,0.245,Positive
Lover,Paper Rings,8,"In paper rings, in picture frames, in all my dreams",62,0.0,0.769,0.231,Positive
Lover,Paper Rings,8,"Oh, you're the one I want",63,0.0,0.794,0.206,Positive
Lover,Paper Rings,8,"You're the one I want, one I want",64,0.0,0.698,0.302,Positive
Lover,Paper Rings,8,"You're the one I want, one I want",65,0.0,0.698,0.302,Positive
Lover,Cornelia Street,9,We were in the backseat,1,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,Drunk on something stronger than the drinks in the bar,2,0.185,0.615,0.2,Positive
Lover,Cornelia Street,9,"""I rent a place on Cornelia Street""",3,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,I say casually in the car,4,0.0,0.746,0.254,Positive
Lover,Cornelia Street,9,We were a fresh page on the desk,5,0.0,0.753,0.247,Positive
Lover,Cornelia Street,9,Filling in the blanks as we go,6,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,As if the street lights pointed in an arrow head,7,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,Leading us home,8,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"And I hope I never lose you, hope it never ends",9,0.155,0.514,0.331,Positive
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,10,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,That's the kinda heartbreak time could never mend,11,0.327,0.673,0.0,Negative
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,12,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"And baby, I get mystified by how this city screams your name",13,0.167,0.833,0.0,Negative
Lover,Cornelia Street,9,"And baby, I'm so terrified of if you ever walk away",14,0.338,0.662,0.0,Negative
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,15,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,16,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"Windows flung right open, autumn air",17,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,Jacket 'round my shoulders is yours,18,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,We bless the rains on Cornelia Street,19,0.0,0.682,0.318,Positive
Lover,Cornelia Street,9,Memorize the creaks in the floor,20,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"Back when we were card sharks, playing games",21,0.0,0.795,0.205,Positive
Lover,Cornelia Street,9,I thought you were leading me on,22,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"I packed my bags, left Cornelia Street",23,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,Before you even knew I was gone,24,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"But then you called, showed your hand",25,0.0,0.583,0.417,Positive
Lover,Cornelia Street,9,I turned around before I hit the tunnel,26,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"Sat on the roof, you and I",27,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"I hope I never lose you, hope it never ends",28,0.165,0.481,0.354,Positive
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,29,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,That's the kinda heartbreak time could never mend,30,0.327,0.673,0.0,Negative
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,31,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"And baby, I get mystified by how this city screams your name",32,0.167,0.833,0.0,Negative
Lover,Cornelia Street,9,"And baby, I'm so terrified of if you ever walk away",33,0.338,0.662,0.0,Negative
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,34,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,35,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,You hold my hand on the street,36,0.0,0.652,0.348,Positive
Lover,Cornelia Street,9,Walk me back to that apartment,37,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"Years ago, we were just inside",38,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,Barefoot in the kitchen,39,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,Sacred new beginnings,40,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"That became my religion, listen",41,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,I hope I never lose you,42,0.0,0.437,0.563,Positive
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,43,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"Oh, never again",44,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,"And baby, I get mystified by how this city screams your name",45,0.167,0.833,0.0,Negative
Lover,Cornelia Street,9,"And baby, I'm so terrified of if you ever walk away",46,0.338,0.662,0.0,Negative
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,47,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,48,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,I don't wanna lose you (Hope it never ends),49,0.0,0.576,0.424,Positive
Lover,Cornelia Street,9,I'd never walk Cornelia Street again,50,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,I don't wanna lose you (Yeah),51,0.0,0.473,0.527,Positive
Lover,Cornelia Street,9,"""I rent a place on Cornelia Street""",52,0.0,1.0,0.0,Neutral
Lover,Cornelia Street,9,I say casually in the car,53,0.0,0.746,0.254,Positive
Lover,Death by a Thousand Cuts,10,"My, my, my, my",1,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"My, my, my, my",2,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"My, my, my, my",3,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"My, my, my, my",4,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"My, my, my, my",5,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"My, my, my, my",6,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"My, my, my, my",7,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"My, my, my, my",8,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,Saying goodbye is death by a thousand cuts,9,0.504,0.496,0.0,Negative
Lover,Death by a Thousand Cuts,10,Flashbacks waking me up,10,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"I get drunk, but it's not enough",11,0.221,0.779,0.0,Negative
Lover,Death by a Thousand Cuts,10,’Cause the morning comes and you're not my baby,12,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,I look through the windows of this love,13,0.0,0.583,0.417,Positive
Lover,Death by a Thousand Cuts,10,Even though we boarded them up,14,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,Chandelier's still flickering here,15,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,’Cause I can't pretend it's okay when it's not,16,0.167,0.703,0.13,Negative
Lover,Death by a Thousand Cuts,10,It's death by a thousand cuts,17,0.604,0.396,0.0,Negative
Lover,Death by a Thousand Cuts,10,"I dress to kill my time, I take the long way home",18,0.299,0.701,0.0,Negative
Lover,Death by a Thousand Cuts,10,I ask the traffic lights if it'll be alright,19,0.0,0.8,0.2,Positive
Lover,Death by a Thousand Cuts,10,"They say, ""I don't know""",20,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,And what once was ours is no one's now,21,0.216,0.784,0.0,Negative
Lover,Death by a Thousand Cuts,10,"I see you everywhere, the only thing we share",22,0.0,0.784,0.216,Positive
Lover,Death by a Thousand Cuts,10,Is this small town,23,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"You said it was a great love, one for the ages",24,0.0,0.52,0.48,Positive
Lover,Death by a Thousand Cuts,10,"But if the story’s over, why am I still writing pages?",25,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,’Cause saying goodbye is death by a thousand cuts,26,0.466,0.534,0.0,Negative
Lover,Death by a Thousand Cuts,10,Flashbacks waking me up,27,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"I get drunk, but it's not enough",28,0.221,0.779,0.0,Negative
Lover,Death by a Thousand Cuts,10,’Cause the morning comes and you're not my baby,29,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,I look through the windows of this love,30,0.0,0.583,0.417,Positive
Lover,Death by a Thousand Cuts,10,Even though we boarded them up,31,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,Chandelier's still flickering here,32,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,'Cause I can’t pretend it's okay when it's not,33,0.136,0.68,0.184,Positive
Lover,Death by a Thousand Cuts,10,It's death by a thousand cuts,34,0.604,0.396,0.0,Negative
Lover,Death by a Thousand Cuts,10,"My heart, my hips, my body, my love",35,0.0,0.417,0.583,Positive
Lover,Death by a Thousand Cuts,10,Tryna find a part of me that you didn't touch,36,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,Gave up on me like I was a bad drug,37,0.25,0.571,0.179,Negative
Lover,Death by a Thousand Cuts,10,Now I'm searching for signs in a haunted club,38,0.279,0.721,0.0,Negative
Lover,Death by a Thousand Cuts,10,"Our songs, our films, united we stand",39,0.0,0.682,0.318,Positive
Lover,Death by a Thousand Cuts,10,"Our country, guess it was a lawless land",40,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,Quiet my fears with the touch of your hand,41,0.215,0.538,0.246,Positive
Lover,Death by a Thousand Cuts,10,Paper cut stings from our paper-thin plans,42,0.259,0.741,0.0,Negative
Lover,Death by a Thousand Cuts,10,"My time, my wine, my spirit, my trust",43,0.0,0.545,0.455,Positive
Lover,Death by a Thousand Cuts,10,Tryna find a part of me you didn't take up,44,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"Gave you so much, but it wasn't enough",45,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"But I'll be alright, it's just a thousand cuts",46,0.228,0.569,0.203,Negative
Lover,Death by a Thousand Cuts,10,"I get drunk, but it's not enough",47,0.221,0.779,0.0,Negative
Lover,Death by a Thousand Cuts,10,'Cause you're not my baby,48,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,I look through the windows of this love,49,0.0,0.583,0.417,Positive
Lover,Death by a Thousand Cuts,10,Even though we boarded them up,50,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,Chandelier's still flickering here,51,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,'Cause I can't pretend it's okay when it's not,52,0.167,0.703,0.13,Negative
Lover,Death by a Thousand Cuts,10,"No, it's not",53,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,It's death by a thousand cuts (You didn't touch),54,0.466,0.534,0.0,Negative
Lover,Death by a Thousand Cuts,10,Tryna find a part of me that you didn't touch,55,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,"My body, my love, my trust (It's death by a thousand cuts)",56,0.282,0.37,0.347,Positive
Lover,Death by a Thousand Cuts,10,"But it wasn't enough, it wasn't enough, no, no",57,0.0,0.774,0.226,Positive
Lover,Death by a Thousand Cuts,10,I take the long way home,58,0.0,1.0,0.0,Neutral
Lover,Death by a Thousand Cuts,10,I ask the traffic lights if it'll be alright,59,0.0,0.8,0.2,Positive
Lover,Death by a Thousand Cuts,10,"They say, ""I don't know""",60,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"We can go driving in, on my scooter",1,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"Uh, you know, just 'round London",2,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"Oh, I'd...",3,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"I love my hometown as much as Motown, I love SoCal",4,0.0,0.517,0.483,Positive
Lover,London Boy,11,"And you know I love Springsteen, faded blue jeans, Tennessee whiskey",5,0.0,0.704,0.296,Positive
Lover,London Boy,11,"But something happened, I heard him laughing",6,0.0,0.583,0.417,Positive
Lover,London Boy,11,I saw the dimples first and then I heard the accent,7,0.0,1.0,0.0,Neutral
Lover,London Boy,11,They say home is where the heart is,8,0.0,0.625,0.375,Positive
Lover,London Boy,11,But that's not where mine lives,9,0.0,1.0,0.0,Neutral
Lover,London Boy,11,You know I love a London boy,10,0.0,0.588,0.412,Positive
Lover,London Boy,11,I enjoy walking Camden Market in the afternoon,11,0.0,0.686,0.314,Positive
Lover,London Boy,11,"He likes my American smile, like a child when our eyes meet",12,0.0,0.536,0.464,Positive
Lover,London Boy,11,"Darling, I fancy you",13,0.0,0.441,0.559,Positive
Lover,London Boy,11,"Took me back to Highgate, met all of his best mates",14,0.0,0.704,0.296,Positive
Lover,London Boy,11,So I guess all the rumors are true,15,0.0,0.714,0.286,Positive
Lover,London Boy,11,You know I love a London boy,16,0.0,0.588,0.412,Positive
Lover,London Boy,11,"Boy, I fancy you (Ooh)",17,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"And now I love high tea, stories from Uni, and the West End",18,0.0,0.741,0.259,Positive
Lover,London Boy,11,"You can find me in the pub, we are watching rugby with his school friends",19,0.0,0.819,0.181,Positive
Lover,London Boy,11,"Show me a gray sky, a rainy cab ride",20,0.14,0.86,0.0,Negative
Lover,London Boy,11,"Babes, don't threaten me with a good time",21,0.0,0.541,0.459,Positive
Lover,London Boy,11,They say home is where the heart is,22,0.0,0.625,0.375,Positive
Lover,London Boy,11,"But God, I love the English",23,0.0,0.321,0.679,Positive
Lover,London Boy,11,"You know I love a London boy, I enjoy nights in Brixton",24,0.0,0.575,0.425,Positive
Lover,London Boy,11,Shoreditch in the afternoon,25,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"He likes my American smile, like a child when our eyes meet",26,0.0,0.536,0.464,Positive
Lover,London Boy,11,"Darling, I fancy you",27,0.0,0.441,0.559,Positive
Lover,London Boy,11,"Took me back to Highgate, met all of his best mates",28,0.0,0.704,0.296,Positive
Lover,London Boy,11,So I guess all the rumors are true,29,0.0,0.714,0.286,Positive
Lover,London Boy,11,You know I love a London boy,30,0.0,0.588,0.412,Positive
Lover,London Boy,11,"Boy, I fancy you",31,0.0,1.0,0.0,Neutral
Lover,London Boy,11,So please show me Hackney,32,0.0,0.607,0.393,Positive
Lover,London Boy,11,Doesn't have to be Louis V up on Bond Street,33,0.0,1.0,0.0,Neutral
Lover,London Boy,11,Just wanna be with you,34,0.0,1.0,0.0,Neutral
Lover,London Boy,11,Wanna be with you,35,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"Stick with me, I'm your queen",36,0.0,1.0,0.0,Neutral
Lover,London Boy,11,Like a Tennessee Stella McCartney on the Heath,37,0.0,0.737,0.263,Positive
Lover,London Boy,11,Just wanna be with you (Wanna be with you),38,0.0,1.0,0.0,Neutral
Lover,London Boy,11,Wanna be with you (Oh),39,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"You know I love a London boy, I enjoy walking Soho",40,0.0,0.549,0.451,Positive
Lover,London Boy,11,Drinking in the afternoon (Yeah),41,0.0,0.645,0.355,Positive
Lover,London Boy,11,"He likes my American smile, like a child when our eyes meet",42,0.0,0.536,0.464,Positive
Lover,London Boy,11,"Darling, I fancy you (You)",43,0.0,0.513,0.487,Positive
Lover,London Boy,11,"Took me back to Highgate, met all of his best mates",44,0.0,0.704,0.296,Positive
Lover,London Boy,11,So I guess all the rumors are true (Yeah),45,0.0,0.583,0.417,Positive
Lover,London Boy,11,You know I love a London boy (Oh),46,0.0,0.625,0.375,Positive
Lover,London Boy,11,"Boy (Oh), I fancy you (I fancy you, ooh)",47,0.0,1.0,0.0,Neutral
Lover,London Boy,11,So please show me Hackney,48,0.0,0.607,0.393,Positive
Lover,London Boy,11,Doesn't have to be Louis V up on Bond Street,49,0.0,1.0,0.0,Neutral
Lover,London Boy,11,Just wanna be with you,50,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"I, I, I fancy you",51,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"Oh whoa, oh, I",52,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"Stick with me, I'm your queen",53,0.0,1.0,0.0,Neutral
Lover,London Boy,11,Like a Tennessee Stella McCartney on the Heath,54,0.0,0.737,0.263,Positive
Lover,London Boy,11,Just wanna be with you (Ooh),55,0.0,1.0,0.0,Neutral
Lover,London Boy,11,Wanna be with you,56,0.0,1.0,0.0,Neutral
Lover,London Boy,11,"I fancy you (Yeah), I fancy you",57,0.0,0.732,0.268,Positive
Lover,London Boy,11,"Oh whoa, ah",58,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,The buttons of my coat were tangled in my hair,1,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"In doctor's office lighting, I didn't tell you I was scared",2,0.225,0.775,0.0,Negative
Lover,Soon You’ll Get Better,12,That was the first time we were there,3,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"Holy orange bottles, each night, I pray to you",4,0.0,0.777,0.223,Positive
Lover,Soon You’ll Get Better,12,"Desperate people find faith, so now I pray to Jesus too",5,0.147,0.511,0.342,Positive
Lover,Soon You’ll Get Better,12,And I say to you...,6,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,Ooh-ah,7,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",8,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,9,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",10,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,11,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,You'll get better soon,12,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,'Cause you have to,13,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,I know delusion when I see it in the mirror,14,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"You like the nicer nurses, you make the best of a bad deal",15,0.158,0.407,0.434,Positive
Lover,Soon You’ll Get Better,12,I just pretend it isn't real,16,0.219,0.781,0.0,Negative
Lover,Soon You’ll Get Better,12,"I'll paint the kitchen neon, I'll brighten up the sky",17,0.0,0.756,0.244,Positive
Lover,Soon You’ll Get Better,12,"I know I'll never get it, there's not a day that I won't try",18,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,And I say to you...,19,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,Ooh-ah,20,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",21,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,22,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",23,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,24,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,You'll get better soon,25,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,'Cause you have to,26,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,And I hate to make this all about me,27,0.316,0.684,0.0,Negative
Lover,Soon You’ll Get Better,12,But who am I supposed to talk to?,28,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,What am I supposed to do,29,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,If there's no you?,30,0.423,0.577,0.0,Negative
Lover,Soon You’ll Get Better,12,"This won't go back to normal, if it ever was",31,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"It's been years of hoping, and I keep saying it because",32,0.0,0.781,0.219,Positive
Lover,Soon You’ll Get Better,12,'Cause I have to,33,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,Ooh-ah,34,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,You'll get better,35,0.0,0.408,0.592,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,36,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",37,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,38,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,You'll get better soon,39,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,40,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",41,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,42,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",43,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Ooh-ah,44,0.0,1.0,0.0,Neutral
Lover,Soon You’ll Get Better,12,You'll get better soon,45,0.0,0.508,0.492,Positive
Lover,Soon You’ll Get Better,12,Cause you have to,46,0.0,1.0,0.0,Neutral
Lover,False God,13,We were crazy to think,1,0.375,0.625,0.0,Negative
Lover,False God,13,Crazy to think that this could work,2,0.286,0.714,0.0,Negative
Lover,False God,13,Remember how I said I'd die for you?,3,0.358,0.642,0.0,Negative
Lover,False God,13,We were stupid to jump,4,0.459,0.541,0.0,Negative
Lover,False God,13,In the ocean separating us,5,0.0,1.0,0.0,Neutral
Lover,False God,13,Remember how I’d fly to you?,6,0.0,1.0,0.0,Neutral
Lover,False God,13,And I can't talk to you when you're like this,7,0.0,0.783,0.217,Positive
Lover,False God,13,Staring out the window like I’m not your favorite town,8,0.191,0.616,0.193,Neutral
Lover,False God,13,I'm New York City,9,0.0,1.0,0.0,Neutral
Lover,False God,13,"I still do it for you, babe",10,0.0,1.0,0.0,Neutral
Lover,False God,13,They all warned us about times like this,11,0.198,0.566,0.236,Positive
Lover,False God,13,They say the road gets hard and you get lost,12,0.316,0.684,0.0,Negative
Lover,False God,13,"When you're led by blind faith, blind faith",13,0.36,0.267,0.373,Positive
Lover,False God,13,But we might just get away with it,14,0.0,1.0,0.0,Neutral
Lover,False God,13,Religion's in your lips,15,0.0,1.0,0.0,Neutral
Lover,False God,13,Even if it's a false god,16,0.0,0.704,0.296,Positive
Lover,False God,13,We'd still worship,17,0.0,0.476,0.524,Positive
Lover,False God,13,We might just get away with it,18,0.0,1.0,0.0,Neutral
Lover,False God,13,The altar is my hips,19,0.0,1.0,0.0,Neutral
Lover,False God,13,Even if it's a false god,20,0.0,0.704,0.296,Positive
Lover,False God,13,We'd still worship this love,21,0.0,0.294,0.706,Positive
Lover,False God,13,We’d still worship this love,22,0.0,0.294,0.706,Positive
Lover,False God,13,We’d still worship this love,23,0.0,0.294,0.706,Positive
Lover,False God,13,I know heaven's a thing,24,0.0,1.0,0.0,Neutral
Lover,False God,13,"I go there when you touch me, honey",25,0.0,1.0,0.0,Neutral
Lover,False God,13,Hell is when I fight with you,26,0.59,0.41,0.0,Negative
